X,Y,Z
737.773,1031.678,137.360
735.773,1043.678,134.900
734.773,924.678,139.620
737.773,927.678,139.430
734.773,927.678,139.380
735.773,940.678,138.740
735.773,953.678,138.500
735.773,959.678,138.440
734.773,963.678,138.440
734.773,973.678,139.050
736.773,975.678,139.490
736.773,978.678,140.530
737.773,981.678,141.750
734.773,982.678,142.020
736.773,993.678,142.040
737.773,995.678,142.200
734.773,999.678,142.190
734.773,1011.678,141.980
735.773,1013.678,141.300
736.773,1016.678,140.030
737.773,1019.678,138.680
737.773,1020.678,138.360
736.773,1021.678,138.150
736.773,1022.678,137.930
736.773,1024.678,137.710
735.773,1026.678,137.730
736.773,1028.678,137.480
735.773,1030.678,137.370
735.773,1034.678,137.270
736.773,1036.678,136.930
736.773,1042.678,135.310
735.773,974.678,139.270
735.773,976.678,139.700
735.773,979.678,140.960
736.773,980.678,141.390
735.773,981.678,141.690
735.773,997.678,142.460
735.773,1015.678,140.610
735.773,1017.678,139.640
735.773,1018.678,139.150
736.773,1040.678,135.940
735.773,1041.678,135.660
734.773,978.678,140.460
734.773,995.678,142.250
734.773,1014.678,140.970
735.773,1020.678,138.510
735.773,1022.678,137.970
734.773,1025.678,137.850
734.773,1028.678,137.450
735.773,1036.678,136.950
734.773,1039.678,136.180
734.773,980.678,141.240
734.773,1018.678,139.190
734.773,1021.678,138.250
737.773,1044.678,134.590
734.773,1045.678,134.310
735.773,876.678,139.610
732.773,1038.678,136.490
729.773,1037.678,136.730
731.773,1020.678,138.620
731.773,1023.678,137.910
729.773,1015.678,140.820
730.773,1016.678,140.280
731.773,1017.678,139.750
729.773,1019.678,139.030
730.773,1021.678,138.350
729.773,1025.678,137.830
730.773,1023.678,137.950
729.773,1021.678,138.370
733.773,1011.678,141.980
732.773,1041.678,135.600
730.773,1041.678,135.550
733.773,1013.678,141.500
733.773,1033.678,137.310
729.773,1011.678,142.020
730.773,1012.678,141.830
733.773,1015.678,140.670
733.773,1016.678,140.220
733.773,1024.678,137.860
732.773,1026.678,137.650
732.773,1027.678,137.510
733.773,1035.678,137.070
731.773,1039.678,136.220
733.773,1040.678,135.910
730.773,1039.678,136.220
732.773,1014.678,141.150
733.773,1020.678,138.560
733.773,1022.678,138.090
731.773,1036.678,136.970
733.773,1037.678,136.740
733.773,1038.678,136.500
729.773,1013.678,141.600
731.773,1015.678,140.720
732.773,1016.678,140.200
732.773,1018.678,139.240
732.773,1022.678,138.110
731.773,1025.678,137.750
730.773,1026.678,137.700
729.773,1027.678,137.590
729.773,1035.678,137.230
730.773,1037.678,136.730
730.773,1044.678,134.630
730.773,1045.678,134.280
731.773,1042.678,135.270
729.773,1043.678,134.890
730.773,940.678,138.620
729.773,948.678,138.560
729.773,975.678,139.390
732.773,978.678,140.380
729.773,980.678,141.330
732.773,980.678,141.250
730.773,997.678,142.500
731.773,996.678,142.440
729.773,939.678,138.740
731.773,977.678,139.990
730.773,979.678,140.900
729.773,976.678,139.750
730.773,978.678,140.450
731.773,886.678,139.550
733.773,986.678,142.220
732.773,1004.678,142.140
729.773,912.678,139.630
732.773,917.678,139.630
733.773,936.678,139.140
733.773,945.678,138.390
732.773,956.678,138.530
733.773,967.678,138.510
732.773,970.678,138.690
732.773,1002.678,142.190
732.773,922.678,139.650
733.773,923.678,139.670
729.773,930.678,139.310
732.773,937.678,139.070
733.773,940.678,138.690
731.773,947.678,138.490
733.773,952.678,138.570
732.773,968.678,138.560
730.773,984.678,142.330
732.773,991.678,142.160
731.773,1002.678,142.190
729.773,922.678,139.520
733.773,925.678,139.570
729.773,927.678,139.430
729.773,936.678,139.110
732.773,939.678,138.850
731.773,941.678,138.460
733.773,953.678,138.580
733.773,962.678,138.530
730.773,962.678,138.610
729.773,968.678,138.630
731.773,970.678,138.680
731.773,973.678,138.940
733.773,974.678,139.140
731.773,981.678,141.710
733.773,981.678,141.640
732.773,994.678,142.100
732.773,998.678,142.390
730.773,999.678,142.310
730.773,1006.678,142.110
731.773,925.678,139.520
731.773,938.678,138.990
730.773,952.678,138.590
731.773,953.678,138.650
730.773,972.678,138.830
733.773,975.678,139.330
733.773,979.678,140.830
732.773,976.678,139.620
729.773,982.678,142.070
732.773,996.678,142.450
736.773,676.678,141.030
739.773,676.678,140.860
739.773,678.678,141.050
738.773,677.678,140.950
738.773,681.678,141.150
739.773,683.678,141.170
738.773,684.678,141.220
736.773,686.678,141.360
739.773,688.678,141.260
737.773,689.678,141.120
739.773,691.678,140.460
738.773,692.678,140.140
737.773,696.678,139.960
739.773,697.678,139.800
735.773,703.678,139.820
737.773,742.678,139.700
734.773,777.678,139.610
737.773,790.678,139.440
735.773,824.678,139.580
735.773,835.678,139.660
737.773,839.678,139.510
737.773,691.678,140.520
736.773,697.678,139.900
735.773,698.678,139.840
734.773,688.678,141.300
736.773,690.678,140.860
735.773,691.678,140.570
734.868,702.526,139.920
734.773,676.678,141.080
734.773,690.678,140.910
729.773,824.678,139.460
733.773,849.678,139.590
729.773,856.678,139.600
730.773,850.678,139.740
732.773,675.678,141.010
731.773,680.678,141.020
731.773,688.678,141.250
733.773,691.678,140.660
730.773,693.678,140.080
730.773,697.678,140.060
729.773,703.678,139.920
730.773,676.678,141.070
733.773,689.678,141.150
729.773,686.678,141.260
731.773,691.678,140.790
729.773,694.678,139.770
731.773,703.678,139.860
730.016,700.825,140.045
732.773,690.678,141.000
730.773,701.678,139.930
729.773,700.678,139.980
730.773,689.678,141.200
733.773,724.678,139.720
733.773,683.678,141.100
732.773,692.678,140.400
732.773,704.678,139.740
733.773,677.678,141.130
731.773,685.678,141.160
730.773,695.678,139.860
732.773,701.678,139.920
542.523,-151.572,149.540
542.023,-152.572,149.740
540.023,-160.572,150.550
540.023,-162.072,150.610
540.523,-158.572,150.330
541.023,-157.572,150.200
541.523,-155.572,150.010
538.523,-166.072,151.140
542.523,-150.072,149.540
543.023,-151.072,149.400
539.023,-165.072,150.940
539.523,-164.072,150.720
539.023,-163.072,150.940
540.023,-165.572,150.650
541.023,-154.572,150.150
542.523,-153.572,149.570
542.023,-154.572,149.800
544.023,-153.072,149.100
542.523,-160.572,149.640
541.023,-161.572,150.240
542.023,-158.572,149.810
542.523,-156.572,149.610
543.023,-148.572,149.450
542.023,-155.072,149.770
543.523,-149.572,149.230
544.523,-151.072,149.060
540.523,-163.072,150.400
541.023,-164.572,150.240
543.523,-154.572,149.250
549.523,-153.072,148.960
542.023,-162.072,149.840
542.023,-162.572,149.880
543.523,-159.072,149.270
543.523,-160.572,149.320
543.023,-161.572,149.590
543.523,-158.572,149.290
543.023,-155.072,149.430
546.023,-158.072,149.040
541.523,-165.572,150.110
541.523,-164.072,150.050
544.023,-162.072,149.240
542.023,-164.072,149.930
544.523,-159.072,149.090
544.523,-160.572,149.100
543.023,-165.572,149.570
546.023,-161.572,149.040
549.023,-161.072,148.960
544.023,-164.572,149.240
546.023,-164.072,149.060
552.023,-150.572,148.900
554.523,-149.072,148.850
561.523,-159.072,148.830
552.023,-160.572,148.960
518.236,-144.476,154.859
518.236,-143.859,154.851
518.236,-141.810,154.718
518.236,-140.590,154.687
518.236,-139.964,154.654
518.236,-137.501,154.481
518.236,-136.785,154.436
518.236,-135.322,154.349
518.236,-134.785,154.332
518.236,-134.322,154.325
518.236,-133.396,154.318
518.236,-132.590,154.310
518.236,-131.785,154.281
518.236,-130.859,154.279
518.236,-128.810,154.271
518.236,-127.590,154.256
518.236,-127.322,154.260
518.236,-126.248,154.219
518.236,-125.553,154.212
518.236,-124.859,154.205
518.236,-124.322,154.213
518.236,-123.785,154.194
518.236,-123.322,154.191
518.236,-122.476,154.183
518.236,-121.859,154.179
518.236,-121.590,154.188
518.236,-121.322,154.194
518.236,-120.516,154.177
518.236,-119.297,154.179
518.236,-117.590,154.177
518.236,-117.143,154.185
518.236,-116.248,154.179
518.236,-115.322,154.187
518.236,-115.090,154.196
518.236,-114.396,154.198
518.236,-113.590,154.203
518.236,-112.785,154.198
518.236,-112.322,154.196
518.236,-111.859,154.198
518.236,-111.322,154.201
518.236,-110.248,154.198
518.236,-109.322,154.193
518.236,-108.859,154.193
518.236,-108.053,154.193
518.236,-107.248,154.183
518.236,-106.322,154.178
518.236,-105.785,154.183
518.236,-105.322,154.186
518.236,-104.859,154.193
518.236,-104.053,154.201
518.236,-103.248,154.209
518.236,-102.322,154.227
518.236,-101.785,154.233
518.236,-101.322,154.230
518.236,-100.396,154.237
518.236,-99.590,154.237
518.236,-98.785,154.248
518.236,-98.090,154.239
518.236,-96.553,154.239
518.236,-96.090,154.241
518.236,-95.396,154.243
518.236,-94.590,154.238
518.236,-93.785,154.233
518.236,-93.090,154.230
518.236,-91.810,154.238
518.236,-90.590,154.253
518.236,-90.053,154.258
525.523,-514.572,152.160
524.773,-516.322,153.080
523.773,-517.322,153.140
526.523,-509.072,151.850
526.023,-503.572,152.150
526.523,-501.572,151.970
527.023,-502.572,151.790
526.023,-511.572,152.010
526.523,-513.072,151.870
526.023,-507.072,152.110
527.023,-508.072,151.750
527.023,-510.072,151.690
526.523,-506.072,151.930
526.523,-505.072,151.920
525.023,-516.572,152.330
525.023,-517.572,152.320
525.523,-518.572,152.070
527.023,-515.572,151.580
526.523,-516.072,151.780
528.023,-509.072,151.340
527.523,-510.072,151.470
527.523,-503.572,151.620
527.523,-504.572,151.540
527.523,-502.572,151.610
527.023,-512.072,151.700
528.523,-514.072,151.110
528.023,-515.072,151.270
526.023,-518.072,151.940
527.023,-507.572,151.770
528.023,-508.072,151.340
527.523,-511.072,151.490
527.023,-506.072,151.770
528.023,-505.572,151.330
526.023,-517.072,151.920
527.523,-517.072,151.420
528.523,-516.572,151.050
529.523,-508.572,150.970
529.023,-510.072,151.000
528.523,-503.572,151.260
529.023,-504.572,151.070
528.523,-505.572,151.260
529.023,-503.072,151.080
530.523,-514.572,150.490
529.523,-516.572,150.790
529.023,-516.572,150.960
529.523,-512.572,150.850
526.523,-518.072,151.770
528.023,-507.072,151.350
529.023,-507.572,151.050
529.523,-511.072,150.880
528.523,-506.572,151.260
529.023,-517.572,150.940
528.523,-518.072,151.060
530.023,-508.572,150.750
529.523,-505.572,150.930
529.523,-506.572,150.980
530.023,-503.572,150.830
529.523,-503.072,150.990
530.023,-512.572,150.670
530.523,-507.072,150.550
530.523,-511.572,150.500
530.523,-505.572,150.580
530.023,-517.572,150.620
530.523,-518.572,150.420
534.523,-505.072,149.260
534.523,-502.572,149.290
535.023,-508.072,149.100
533.523,-501.572,149.580
535.023,-512.572,149.040
535.023,-511.572,149.050
535.023,-509.572,149.120
533.523,-503.072,149.590
533.523,-507.072,149.500
533.023,-505.572,149.680
532.523,-504.072,149.830
534.023,-509.072,149.320
534.523,-508.072,149.230
532.523,-502.072,149.870
534.523,-511.572,149.170
533.023,-510.072,149.610
533.023,-503.072,149.720
534.023,-508.072,149.330
533.523,-508.072,149.490
533.023,-507.072,149.650
534.523,-514.572,149.160
532.523,-509.072,149.790
533.023,-508.072,149.600
531.523,-505.072,150.290
531.023,-504.072,150.430
531.523,-503.072,150.290
532.023,-506.072,150.130
533.023,-513.072,149.590
533.523,-511.572,149.450
535.023,-518.072,149.040
534.023,-517.072,149.240
534.523,-516.072,149.130
532.023,-511.072,150.100
531.523,-509.572,150.190
532.523,-507.072,149.830
532.523,-515.572,149.750
532.023,-514.072,149.940
531.023,-508.572,150.370
532.023,-508.072,150.180
531.523,-507.072,150.300
531.523,-513.072,150.130
531.523,-511.572,150.210
533.023,-516.572,149.520
533.523,-518.072,149.400
531.023,-510.572,150.380
531.023,-517.072,150.260
532.023,-517.072,149.920
531.523,-518.072,150.090
533.023,-518.072,149.530
532.523,-518.072,149.730
544.523,-615.572,148.890
547.523,-618.572,148.820
560.023,-617.072,149.010
537.523,-613.572,148.870
561.523,-610.572,149.190
540.523,-608.572,148.820
530.023,-523.572,150.520
530.523,-551.572,149.910
530.023,-552.572,150.080
530.523,-554.572,149.800
530.523,-525.072,150.290
530.523,-556.572,149.780
530.523,-558.072,149.720
535.023,-520.072,149.040
534.523,-532.572,149.020
534.023,-530.572,149.040
534.023,-529.572,149.060
535.023,-528.572,149.020
535.023,-523.572,149.030
534.023,-522.072,149.150
534.523,-525.072,149.040
534.523,-537.572,149.010
533.523,-534.572,149.130
533.523,-533.072,149.140
533.023,-520.572,149.420
534.023,-519.072,149.190
531.023,-547.072,149.710
531.523,-546.072,149.640
532.523,-547.072,149.240
533.023,-548.072,149.140
533.023,-528.072,149.380
533.523,-527.072,149.130
535.023,-543.072,148.990
535.023,-541.072,148.980
534.023,-539.572,149.010
533.023,-532.072,149.310
533.023,-523.072,149.410
532.523,-522.572,149.620
533.523,-524.072,149.160
533.523,-519.072,149.370
531.023,-545.072,149.740
532.523,-544.572,149.290
533.023,-546.572,149.160
531.523,-544.072,149.650
531.023,-539.072,149.820
531.523,-539.072,149.720
531.523,-541.072,149.640
534.023,-547.572,149.000
533.523,-544.572,149.010
532.523,-526.572,149.560
532.023,-525.572,149.700
533.523,-529.572,149.160
533.023,-539.072,149.260
533.023,-537.572,149.220
533.023,-536.572,149.190
533.023,-530.572,149.330
533.023,-533.572,149.230
532.023,-521.072,149.860
532.023,-519.572,149.880
533.023,-550.572,149.080
532.023,-549.572,149.380
532.523,-539.072,149.360
533.023,-541.072,149.170
532.023,-542.072,149.520
532.523,-529.572,149.510
532.023,-528.572,149.700
531.523,-527.572,149.960
532.023,-535.572,149.580
533.523,-540.072,149.080
531.523,-532.072,149.730
532.023,-531.072,149.660
532.023,-524.072,149.760
531.023,-523.072,150.150
531.023,-531.072,150.080
531.523,-530.072,149.900
531.023,-528.072,150.080
531.023,-526.572,150.070
531.023,-537.572,149.920
531.023,-536.572,149.950
532.523,-537.572,149.450
532.023,-538.072,149.520
531.023,-535.072,150.070
532.523,-536.572,149.450
531.023,-550.572,149.720
532.523,-552.072,149.150
533.023,-543.072,149.190
533.523,-553.072,148.990
534.023,-551.072,148.990
531.023,-526.072,150.140
531.023,-521.072,150.240
531.023,-519.572,150.250
531.523,-524.072,149.960
534.023,-557.072,148.990
533.523,-554.072,148.990
533.023,-553.072,149.050
532.023,-553.072,149.410
531.523,-552.572,149.490
531.523,-556.072,149.410
532.023,-554.572,149.280
532.523,-556.572,149.120
531.023,-557.072,149.570
531.523,-553.572,149.450
531.023,-552.572,149.640
533.023,-554.072,149.030
532.023,-557.572,149.210
533.023,-558.072,149.010
531.523,-559.072,149.430
532.523,-559.072,149.100
521.773,-504.322,153.520
521.773,-508.322,153.490
522.773,-505.322,153.300
522.773,-501.322,153.310
521.773,-513.322,153.490
522.773,-511.322,153.260
524.773,-504.322,153.080
522.773,-515.322,153.340
522.773,-517.322,153.280
523.773,-506.322,153.160
525.523,-508.072,152.240
524.773,-510.322,153.060
525.523,-501.572,152.310
525.023,-504.072,152.370
523.773,-513.322,153.140
525.023,-510.572,152.390
525.523,-505.072,152.250
525.023,-506.072,152.370
529.023,-539.572,150.600
527.023,-536.572,151.320
525.523,-557.072,151.510
525.023,-551.572,151.810
525.523,-553.072,151.540
525.023,-551.072,151.820
525.523,-523.572,151.980
527.523,-529.072,151.240
528.023,-530.072,151.040
528.023,-531.072,151.000
526.023,-527.572,151.790
527.523,-532.572,151.170
528.023,-547.072,150.870
527.023,-549.072,151.100
527.523,-544.072,151.070
528.523,-545.072,150.690
529.023,-546.072,150.520
528.523,-541.572,150.740
527.523,-543.072,151.080
526.523,-558.072,151.160
526.023,-554.572,151.350
526.023,-555.572,151.320
527.023,-520.072,151.540
526.523,-519.072,151.780
525.523,-522.072,152.000
526.023,-523.072,151.820
528.023,-532.572,151.020
526.023,-526.572,151.790
527.523,-525.072,151.270
529.023,-534.572,150.680
529.523,-535.572,150.480
528.523,-536.572,150.800
528.023,-536.572,151.040
528.523,-533.572,150.840
526.023,-550.072,151.440
526.523,-551.072,151.250
526.523,-550.072,151.280
528.523,-540.572,150.740
528.523,-537.572,150.790
525.523,-559.072,151.490
526.023,-558.572,151.270
527.023,-556.572,151.010
526.023,-553.072,151.430
526.523,-554.072,151.210
527.023,-552.072,151.100
526.523,-521.572,151.710
526.023,-521.572,151.840
527.023,-519.072,151.560
526.523,-524.072,151.640
528.523,-530.572,150.850
529.023,-532.072,150.660
527.523,-527.572,151.240
